file,deleted
DOYRUG_extracted.pdb,Y
DPGUAN01_extracted.pdb,Y
DPGUAN02_extracted.pdb,Y
DTIBOX_extracted.pdb,Y
DTURID01_extracted.pdb,Y
DUBPUN_extracted.pdb,Y
DUCMOF_extracted.pdb,N
DUCMUL_extracted.pdb,N
DUCNAS_extracted.pdb,N
DUCNEW_extracted.pdb,N
DUDWAC_extracted.pdb,Y
DUGZEL_extracted.pdb,Y
DUGZIP_extracted.pdb,Y
DUGZOV_extracted.pdb,Y
DUJGEV_extracted.pdb,Y
DUJQAB_extracted.pdb,Y
DUKHEX01_extracted.pdb,Y
DUKKAW01_extracted.pdb,Y
DUKRUY_extracted.pdb,N
DUKSAF_extracted.pdb,N
DUKSEJ_extracted.pdb,N
DUKSIN_extracted.pdb,N
DUKSOT_extracted.pdb,N
DUKSUZ_extracted.pdb,N
DUKTAG_extracted.pdb,N
DUKTEK_extracted.pdb,N
DUKTIO_extracted.pdb,N
DUKTOU_extracted.pdb,N
DUKTUA_extracted.pdb,N
DUKVAI_extracted.pdb,N
DUKVEM_extracted.pdb,N
DULFUN_extracted.pdb,N
DULGAU_extracted.pdb,N
DULGEY_extracted.pdb,N
DULGIC_extracted.pdb,N
DULREJ_extracted.pdb,N
DUMVUD_extracted.pdb,Y
DUNMAA_extracted.pdb,Y
DUNSOV_extracted.pdb,Y
DURPEN02_extracted.pdb,Y
DUSHOP_extracted.pdb,Y
DUSKEH_extracted.pdb,Y
DUYVEZ_extracted.pdb,M
DUYVID_extracted.pdb,N
DUYVOJ_extracted.pdb,M
DZURID_extracted.pdb,Y
EADNPP_extracted.pdb,Y
EBAVUZ_extracted.pdb,Y
EBAWAG_extracted.pdb,Y
EBAWEK_extracted.pdb,Y
EBAYOV_extracted.pdb,N
EBAYUB_extracted.pdb,N
EBEMOQ_extracted.pdb,N
EBEMUW_extracted.pdb,N
EBEPEJ_extracted.pdb,Y
EBIBEW_extracted.pdb,Y
EBIRAI_extracted.pdb,Y
EBITUH_extracted.pdb,Y
EBUWEG_extracted.pdb,Y
EBUWIK_extracted.pdb,Y
ECOLEN02_extracted.pdb,M
ECOLIR_extracted.pdb,N
EDEHEC_extracted.pdb,N
EDEHIG_extracted.pdb,N
EDEHOM_extracted.pdb,N
EDEHUS_extracted.pdb,N
EDEJAA_extracted.pdb,N
EDEJEE_extracted.pdb,N
EDENEH02_extracted.pdb,Y
EDISAO_extracted.pdb,Y
EFACIX01_extracted.pdb,Y
EFEFOK_extracted.pdb,M
EFETEQ01_extracted.pdb,Y
EFETEQ02_extracted.pdb,Y
EFIRIU_extracted.pdb,Y
EFIROA_extracted.pdb,Y
EFOWED_extracted.pdb,Y
EFUBOY_extracted.pdb,M
EFUCIS_extracted.pdb,Y
EGADEW_extracted.pdb,Y
EGADIA_extracted.pdb,Y
EGAFAU_extracted.pdb,Y
EGAFEY_extracted.pdb,Y
EGAFIC_extracted.pdb,Y
EGAFIC01_extracted.pdb,Y
EGOBIL_extracted.pdb,Y
EGUDOB_extracted.pdb,Y
EGUDUH_extracted.pdb,Y
EGUJIB_extracted.pdb,Y
EGUJOH_extracted.pdb,Y
EGUSOO_extracted.pdb,Y
EHARUB_extracted.pdb,N
EHAYUI_extracted.pdb,Y
EHICAZ_extracted.pdb,Y
EHILEO_extracted.pdb,N
EHUBIT_extracted.pdb,Y
EHUZUE_extracted.pdb,Y
EINDLA_extracted.pdb,Y
EJABAU_extracted.pdb,Y
EJADOJ_extracted.pdb,Y
EJADUP_extracted.pdb,Y
EJAFAX_extracted.pdb,Y
EJAVOB_extracted.pdb,Y
EJAZAS_extracted.pdb,N
EJAZEW_extracted.pdb,N
EJEVEW_extracted.pdb,Y
EJIMOZ_extracted.pdb,M
EJIMUF_extracted.pdb,M
EJINAM_extracted.pdb,M
EKIGEK_extracted.pdb,Y
EKIGEK01_extracted.pdb,Y
EKIGEK02_extracted.pdb,Y
EKIGEK03_extracted.pdb,Y
ELAFIH_extracted.pdb,Y
ELAFON_extracted.pdb,Y
ELAKOT_extracted.pdb,Y
ELAKUZ_extracted.pdb,Y
ELALAG_extracted.pdb,Y
ELEWEZ_extracted.pdb,Y
ELIMOB_extracted.pdb,Y
ELOJEW_extracted.pdb,Y
ELOWAF_extracted.pdb,Y
ELUFAU_extracted.pdb,Y
ELUFEY_extracted.pdb,Y
ELUNOP_extracted.pdb,N
EMAJIM_extracted.pdb,Y
EMAVOD_extracted.pdb,Y
EMECIJ_extracted.pdb,Y
EMEMEO_extracted.pdb,Y
EMEMIS_extracted.pdb,Y
EMEMOY_extracted.pdb,Y
ENDMEN_extracted.pdb,Y
ENEWOL_extracted.pdb,Y
ENEWUR_extracted.pdb,Y
EPCCPO_extracted.pdb,Y
EPEWIG_extracted.pdb,N
EPEWOM_extracted.pdb,N
EPOLOM_extracted.pdb,Y
EPUNUA_extracted.pdb,Y
EPUTAM_extracted.pdb,N
EPUTEQ_extracted.pdb,N
EPUTIU_extracted.pdb,N
EPUTOA_extracted.pdb,N
EPUTUG_extracted.pdb,N
EPUVAO_extracted.pdb,N
EPUVES_extracted.pdb,N
EQEMAQ_extracted.pdb,Y
EQEMEU_extracted.pdb,N
EQIGOB_extracted.pdb,Y
ERAFIN_extracted.pdb,Y
ERAFOT_extracted.pdb,Y
ERIVIM_extracted.pdb,Y
ERIVOS_extracted.pdb,Y
ERIVOS02_extracted.pdb,Y
ERIVUY_extracted.pdb,Y
ERIVUY01_extracted.pdb,Y
EROCAP_extracted.pdb,N
ERUYOF_extracted.pdb,Y
ESEGOZ_extracted.pdb,Y
ESOJUT_extracted.pdb,Y
ESOPEI_extracted.pdb,N
ESUGAB_extracted.pdb,N
ESUGEF_extracted.pdb,Y
ETASOJ_extracted.pdb,M
ETELEW_extracted.pdb,Y
ETEXIK02_extracted.pdb,Y
ETEXIK03_extracted.pdb,Y
ETUBEA_extracted.pdb,Y
ETUBIE_extracted.pdb,Y
ETUBOK_extracted.pdb,Y
ETUBUQ_extracted.pdb,Y
ETXDHY01_extracted.pdb,Y
EVALIY_extracted.pdb,Y
EVAVII_extracted.pdb,Y
EVEYOU_extracted.pdb,Y
EVIREI_extracted.pdb,Y
EVOHUU_extracted.pdb,Y
EVULOW_extracted.pdb,Y
EVULUC_extracted.pdb,Y
EVUMAJ_extracted.pdb,Y
EVUMEN_extracted.pdb,Y
EVUMEP_extracted.pdb,Y
EVUMIR_extracted.pdb,Y
EVUMIT_extracted.pdb,Y
EVUMOZ_extracted.pdb,N
EVUYOL_extracted.pdb,Y
EVUYUR_extracted.pdb,Y
EVUZAY_extracted.pdb,Y
EVUZEC_extracted.pdb,Y
EVUZIG_extracted.pdb,N
EWEKEY_extracted.pdb,M
EWILAX_extracted.pdb,Y
EWILEB_extracted.pdb,Y
EWILIF_extracted.pdb,Y
EWILOL_extracted.pdb,Y
EWIPEH_extracted.pdb,N
EWIPUW_extracted.pdb,Y
EWITOV_extracted.pdb,Y
EWIVOX_extracted.pdb,Y
EWIVUD_extracted.pdb,N
EWIWAK_extracted.pdb,Y
EWIWAK01_extracted.pdb,N
EWUWOK_extracted.pdb,Y
EWUWUQ_extracted.pdb,Y
EXETUW_extracted.pdb,Y
EXMENC_extracted.pdb,Y
EXUQAR_extracted.pdb,Y
EXUQEV_extracted.pdb,Y
EYOJAF01_extracted.pdb,Y
EZAQAZ_extracted.pdb,Y
EZAXIN_extracted.pdb,N
EZICIA_extracted.pdb,Y
EZIJIG_extracted.pdb,Y
EZIVIU_extracted.pdb,Y
EZUMER_extracted.pdb,N
EZUMIV_extracted.pdb,N
EZUMOB_extracted.pdb,N
EZUMUH_extracted.pdb,N
EZUNAO_extracted.pdb,N
FACMED_extracted.pdb,N
FACYEP_extracted.pdb,Y
FAFTAH_extracted.pdb,Y
FAFTEL_extracted.pdb,Y
FAJFAX_extracted.pdb,N
FAJJUV_extracted.pdb,Y
FAJROA_extracted.pdb,Y
FAJRUG_extracted.pdb,Y
FAJSAN_extracted.pdb,Y
FAKDEA01_extracted.pdb,Y
FAKFUS_extracted.pdb,Y
FAKFUS01_extracted.pdb,M
FAKGAZ_extracted.pdb,M
FAKGAZ01_extracted.pdb,Y
FAKGED_extracted.pdb,M
FAKGIH_extracted.pdb,M
FAKGIH10_extracted.pdb,Y
FAKGON_extracted.pdb,M
FAKTOB_extracted.pdb,Y
FAKZOI_extracted.pdb,Y
FAKZUO_extracted.pdb,Y
FALYAU_extracted.pdb,Y
FALYAU01_extracted.pdb,Y
FANLIQ_extracted.pdb,N
FANLOW_extracted.pdb,N
FANLUC_extracted.pdb,N
FANRIV_extracted.pdb,M
FAPKIQ_extracted.pdb,Y
FAPKOW_extracted.pdb,Y
FAPKUC_extracted.pdb,Y
FAPLAJ_extracted.pdb,Y
FASFEL_extracted.pdb,Y
FATKOA_extracted.pdb,Y
FAYXAH_extracted.pdb,Y
FEBQAG_extracted.pdb,N
FEBQEK_extracted.pdb,N
FEDBIA_extracted.pdb,Y
FEDBOF_extracted.pdb,Y
FEDBUL_extracted.pdb,Y
FEDLOQ_extracted.pdb,Y
FEFXOG_extracted.pdb,Y
FEGYUL_extracted.pdb,Y
FEGZAS_extracted.pdb,Y
FEGZEW_extracted.pdb,Y
FEHCED_extracted.pdb,Y
FEHCIH_extracted.pdb,Y
FEHDAY_extracted.pdb,Y
FEHDEC_extracted.pdb,Y
FEJHAD_extracted.pdb,N
FEJQET_extracted.pdb,Y
FEJQIX_extracted.pdb,Y
FEJSOC_extracted.pdb,N
FEMDIK_extracted.pdb,N
FEMMEP_extracted.pdb,N
FEMZEF_extracted.pdb,Y
FENNOD_extracted.pdb,Y
FEQRUO_extracted.pdb,N
FEQSAV_extracted.pdb,N
FEQSEZ_extracted.pdb,N
FEQSID_extracted.pdb,N
FEQSOJ_extracted.pdb,N
FEQSUP_extracted.pdb,N
FEQTAW_extracted.pdb,N
FEQTEA_extracted.pdb,N
FEQTUQ_extracted.pdb,N
FEQWII_extracted.pdb,Y
FEQYOQ_extracted.pdb,N
FEQYUW_extracted.pdb,Y
FERPOJ_extracted.pdb,Y
FERPUP_extracted.pdb,Y
FERQAW_extracted.pdb,Y
FERQEA_extracted.pdb,Y
FERQIE_extracted.pdb,Y
FERQOK_extracted.pdb,Y
FERQUQ_extracted.pdb,Y
FERRAX_extracted.pdb,Y
FESYIM_extracted.pdb,Y
FETKIY_extracted.pdb,Y
FETXUA_extracted.pdb,Y
FETYAH_extracted.pdb,Y
FEXSEJ_extracted.pdb,Y
FEYPAB_extracted.pdb,Y
FEYZAM_extracted.pdb,Y
FEYZEQ_extracted.pdb,Y
FEZMED_extracted.pdb,Y
FEZPAD_extracted.pdb,N
FEZXAL_extracted.pdb,N
FEZXEP_extracted.pdb,Y
FEZXIT_extracted.pdb,Y
FEZXOZ_extracted.pdb,Y
FIJCEG_extracted.pdb,Y
FIKTIC_extracted.pdb,Y
FIKTOI_extracted.pdb,N
FIKTUO_extracted.pdb,N
FIKTUO10_extracted.pdb,M
FIKVAW_extracted.pdb,N
FIKVEA_extracted.pdb,N
FIKVEA10_extracted.pdb,N
FIKVIE_extracted.pdb,N
FIKVUQ_extracted.pdb,N
FIKWAX_extracted.pdb,N
FIKWEB_extracted.pdb,N
FIMLIW_extracted.pdb,M
FIMLIW10_extracted.pdb,Y
FIMMIZ_extracted.pdb,Y
FINZUZ_extracted.pdb,Y
FIPBAJ_extracted.pdb,Y
FIPBEN_extracted.pdb,Y
FIPBUB_extracted.pdb,Y
FIQRED_extracted.pdb,Y
FIQRIH_extracted.pdb,Y
FIRXOT_extracted.pdb,N
FIRXOT10_extracted.pdb,N
FIRXUZ_extracted.pdb,N
FITKUP_extracted.pdb,Y
FITLAW_extracted.pdb,Y
FITLEA_extracted.pdb,Y
FITLIE_extracted.pdb,Y
FIVYIV_extracted.pdb,Y
FIVYOB_extracted.pdb,Y
FIXCOE_extracted.pdb,Y
FIXDEV_extracted.pdb,Y
FIXDIZ_extracted.pdb,Y
FIYWIT_extracted.pdb,N
FOBLIR_extracted.pdb,N
FOBMAN_extracted.pdb,N
FOBMER_extracted.pdb,N
FOBROG_extracted.pdb,N
FOBRUM_extracted.pdb,N
FOCDOT_extracted.pdb,Y
FOFCAF_extracted.pdb,Y
FOFCEJ_extracted.pdb,Y
FOHMUK_extracted.pdb,Y
FOHVAZ_extracted.pdb,Y
FOJGAM02_extracted.pdb,Y
FOKQON_extracted.pdb,Y
FOLFAP_extracted.pdb,Y
FOLFET_extracted.pdb,Y
FOLHEV_extracted.pdb,Y
FOLTIK_extracted.pdb,N
FOLWIN_extracted.pdb,Y
FONWOU_extracted.pdb,Y
FONZAL_extracted.pdb,Y
FOQTEM_extracted.pdb,N
FOQTIQ_extracted.pdb,N
FOQTOW_extracted.pdb,N
FOQTUC_extracted.pdb,N
FORCIZ_extracted.pdb,Y
FORFEZ_extracted.pdb,N
FORGEA_extracted.pdb,Y
FOTHUT_extracted.pdb,N
FOTJAB_extracted.pdb,N
FOTJEF_extracted.pdb,N
FOTJIJ_extracted.pdb,N
FOTJOP_extracted.pdb,N
FOTJUV_extracted.pdb,N
FOTKAC_extracted.pdb,N
FOTKEG_extracted.pdb,N
FOTKIK_extracted.pdb,N
FOTKOQ_extracted.pdb,N
FOVXET_extracted.pdb,Y
FOXSUG_extracted.pdb,M
FOXSUG10_extracted.pdb,M
FOXSUG20_extracted.pdb,N
FUCTIG02_extracted.pdb,Y
FUFFOD_extracted.pdb,Y
FUHSIL01_extracted.pdb,Y
FUJGIA_extracted.pdb,N
FUJGIA10_extracted.pdb,M
FUJGOG_extracted.pdb,N
FUJGOG10_extracted.pdb,M
FUJQUW_extracted.pdb,Y
FUJTOV_extracted.pdb,Y
FUJYEP_extracted.pdb,Y
FUNTEN_extracted.pdb,Y
FUNVOZ_extracted.pdb,N
FUNVUF_extracted.pdb,Y
FUPQUE_extracted.pdb,Y
FUQNOV_extracted.pdb,N
FURPOP_extracted.pdb,Y
FUTZUP_extracted.pdb,Y
FUVBAZ_extracted.pdb,N
FUWHAI_extracted.pdb,N
FUWROG_extracted.pdb,Y
FUXZIH_extracted.pdb,Y
GABTIM_extracted.pdb,N
GABTIM10_extracted.pdb,N
GACCUI_extracted.pdb,N
GADQOR_extracted.pdb,Y
GAGDEA_extracted.pdb,N
GAHTEO_extracted.pdb,Y
GALHAF_extracted.pdb,Y
GALHEJ_extracted.pdb,Y
GALHIN_extracted.pdb,Y
GALHOT_extracted.pdb,Y
GALHUZ_extracted.pdb,Y
GAPHAI_extracted.pdb,N
GAQYON_extracted.pdb,N
GARMAP01_extracted.pdb,Y
GASZUX_extracted.pdb,Y
GAWJEU_extracted.pdb,Y
GAXBIQ_extracted.pdb,M
GAXBOW_extracted.pdb,M
GAXFAP_extracted.pdb,Y
GAXFET_extracted.pdb,Y
GAXFIX_extracted.pdb,Y
GAXNAW_extracted.pdb,Y
GAZHUN_extracted.pdb,M
GECPUB_extracted.pdb,N
GECVOB_extracted.pdb,Y
GECVUH_extracted.pdb,Y
GECWAO_extracted.pdb,Y
GECWES_extracted.pdb,Y
GECWIW_extracted.pdb,Y
GECWOC_extracted.pdb,Y
GECWUI_extracted.pdb,Y
GECXAP_extracted.pdb,Y
GECXET_extracted.pdb,Y
GECXIX_extracted.pdb,Y
GECXOD_extracted.pdb,Y
GECXUJ_extracted.pdb,Y
GECYAQ_extracted.pdb,Y
GECYEU_extracted.pdb,Y
GEDBIB_extracted.pdb,Y
GEDBIB01_extracted.pdb,Y
GEDBOH_extracted.pdb,Y
GEDBUN_extracted.pdb,Y
GEDKEF01_extracted.pdb,N
GEDVOA_extracted.pdb,Y
GEFJIN_extracted.pdb,N
GEFJOT_extracted.pdb,N
GEFJUZ_extracted.pdb,N
GEKFOR_extracted.pdb,N
GEKXOJ_extracted.pdb,Y
GEKXOJ10_extracted.pdb,M
GEKXUP_extracted.pdb,Y
GEMZUT_extracted.pdb,Y
GEMZUT10_extracted.pdb,M
GEPGAK_extracted.pdb,Y
GERBUD_extracted.pdb,Y
GERDEO_extracted.pdb,N
GERDIS_extracted.pdb,N
GERXUW_extracted.pdb,M
GERYAD_extracted.pdb,M
GESTON_extracted.pdb,Y
GETTOP_extracted.pdb,Y
GEVTOQ_extracted.pdb,N
GEWWAG_extracted.pdb,Y
GIBBIF_extracted.pdb,Y
GIBBOL_extracted.pdb,Y
GIBBUR_extracted.pdb,Y
GIBCAY_extracted.pdb,Y
GIBCEC_extracted.pdb,Y
GIBCIG_extracted.pdb,N
GIBCOM_extracted.pdb,N
GIBRIS_extracted.pdb,Y
GIBROY_extracted.pdb,Y
GIBWAP_extracted.pdb,Y
GIDXOG_extracted.pdb,Y
GIGBED_extracted.pdb,Y
GIGKAI_extracted.pdb,N
GIGKEM_extracted.pdb,N
GIGRIZ_extracted.pdb,Y
GIGROF_extracted.pdb,Y
GIGRUL_extracted.pdb,Y
GIJNAO_extracted.pdb,N
GIJNES_extracted.pdb,N
GIJNIW_extracted.pdb,N
GIJNOC_extracted.pdb,N
GIJNUI_extracted.pdb,N
GIJPAQ_extracted.pdb,N
GIJPEU_extracted.pdb,N
GIJPIY_extracted.pdb,N
GIJRIC_extracted.pdb,Y
GIJROI_extracted.pdb,Y
GIJTUO_extracted.pdb,Y
GIJTUO01_extracted.pdb,Y
GIJWIF_extracted.pdb,N
GIJWIF10_extracted.pdb,M
GIKHIS_extracted.pdb,Y
GIKMAQ_extracted.pdb,Y
GILWUW_extracted.pdb,Y
GILXAD_extracted.pdb,Y
GILXEH_extracted.pdb,Y
GILXIL_extracted.pdb,Y
GILXOR_extracted.pdb,Y
GILXUX_extracted.pdb,Y
GIMXUV_extracted.pdb,Y
GINBIO_extracted.pdb,Y
GINHOB_extracted.pdb,Y
GINPIE_extracted.pdb,Y
GINPOK_extracted.pdb,Y
GINPUQ_extracted.pdb,Y
GINQAX_extracted.pdb,Y
GINXAE_extracted.pdb,Y
GINXEI_extracted.pdb,Y
GINZUA_extracted.pdb,Y
GIPBOY_extracted.pdb,Y
GIPBUE_extracted.pdb,Y
GIPHAP_extracted.pdb,Y
GIPHET_extracted.pdb,Y
GIPHIX_extracted.pdb,Y
GIQSUU_extracted.pdb,N
GIRBOY_extracted.pdb,Y
GISNON_extracted.pdb,N
GIVGAW_extracted.pdb,Y
GIWMAA_extracted.pdb,Y
GIWPEH_extracted.pdb,Y
GIXYUJ_extracted.pdb,Y
GIXZIY_extracted.pdb,Y
GIYTEN_extracted.pdb,N
GIYTIR_extracted.pdb,N
GIZQUD_extracted.pdb,Y
GIZREM_extracted.pdb,N
GIZWER_extracted.pdb,Y
GLYKTI_extracted.pdb,M
GOBMUH_extracted.pdb,Y
GODPEW_extracted.pdb,Y
GOFCOV_extracted.pdb,Y
GOFCUB_extracted.pdb,Y
GOFDUA_extracted.pdb,Y
GOFJAO_extracted.pdb,N
GOFJES_extracted.pdb,N
GOJYEJ_extracted.pdb,Y
GOKPEB_extracted.pdb,N
GOKQUS_extracted.pdb,N
GOPQEJ_extracted.pdb,N
GOPQIN_extracted.pdb,N
GOPQOT_extracted.pdb,N
GOTKIJ_extracted.pdb,Y
GOTSUD_extracted.pdb,Y
GOVNOW_extracted.pdb,Y
GOVNUC_extracted.pdb,N
GOWKEK_extracted.pdb,N
GOYBUR_extracted.pdb,N
GOYCAY_extracted.pdb,N
GOYJIN_extracted.pdb,Y
GOYKAG_extracted.pdb,N
GOYKIO_extracted.pdb,N
GOYKOU_extracted.pdb,N
GUCBAH_extracted.pdb,M
GUCHAO_extracted.pdb,Y
GUCHUI_extracted.pdb,N
GUDQIH_extracted.pdb,Y
GUDQON_extracted.pdb,Y
GUDQUT_extracted.pdb,Y
GUDRAA_extracted.pdb,Y
GUFZOW_extracted.pdb,Y
GUJJAX_extracted.pdb,Y
GULFOJ_extracted.pdb,Y
GUMCIB_extracted.pdb,N
GUPZOH_extracted.pdb,Y
GUPZUN_extracted.pdb,N
GUQBAW_extracted.pdb,Y
GURHOQ_extracted.pdb,N
GUVBII_extracted.pdb,Y
GUVTAS_extracted.pdb,N
GUWPIZ_extracted.pdb,Y
GUWPOF_extracted.pdb,Y
GUWPUL_extracted.pdb,Y
GUWROG_extracted.pdb,Y
GUWWUS01_extracted.pdb,Y
GUXYEF_extracted.pdb,Y
GUYQAS_extracted.pdb,Y
GUYQEW_extracted.pdb,M
GUYQIA_extracted.pdb,M
GUYQOG_extracted.pdb,Y
GUZHUG_extracted.pdb,Y
GUZJAO_extracted.pdb,Y
GUZJES_extracted.pdb,Y
HADKIG_extracted.pdb,Y
HADKIG01_extracted.pdb,Y
HADKIG02_extracted.pdb,Y
HADKIG03_extracted.pdb,Y
HADVEQ_extracted.pdb,Y
HAHFED_extracted.pdb,Y
HAJMUC_extracted.pdb,Y
HAJMUC01_extracted.pdb,Y
HAKBOL_extracted.pdb,Y
HAKSAN_extracted.pdb,Y
HAKVAQ_extracted.pdb,Y
HAKVUL_extracted.pdb,Y
HAKVUL01_extracted.pdb,Y
HAKVUL02_extracted.pdb,Y
HAKVUL03_extracted.pdb,Y
HAKVUL04_extracted.pdb,Y
HALGOQ_extracted.pdb,Y
HALHEH_extracted.pdb,Y
HALHIL_extracted.pdb,Y
HALKIO_extracted.pdb,Y
HALMAI_extracted.pdb,Y
HALQAM_extracted.pdb,Y
HANGEK_extracted.pdb,N
HAPHIR_extracted.pdb,Y
HAPHOX_extracted.pdb,Y
HATLUK_extracted.pdb,Y
HATYEH_extracted.pdb,Y
HAVPOM_extracted.pdb,Y
HAVRON_extracted.pdb,Y
HAVRUT_extracted.pdb,Y
HAVSAA_extracted.pdb,Y
HAVSEE_extracted.pdb,Y
HAWYUZ_extracted.pdb,N
HAYBEO_extracted.pdb,N
HCMCHP_extracted.pdb,Y
HEBRIQ_extracted.pdb,Y
HEBROW_extracted.pdb,Y
HEDMUZ_extracted.pdb,N
HEFHAE_extracted.pdb,Y
HEFHIM_extracted.pdb,Y
HEGLOV_extracted.pdb,Y
HEGLUB_extracted.pdb,Y
HEGMAI_extracted.pdb,Y
HEGMEM_extracted.pdb,Y
HEJZUT_extracted.pdb,N
HEPKIW_extracted.pdb,N
HERMUN_extracted.pdb,Y
HERNAU_extracted.pdb,Y
HERNEY_extracted.pdb,Y
HERNIC_extracted.pdb,Y
HERQUR_extracted.pdb,N
HERRAY_extracted.pdb,N
HERREC_extracted.pdb,N
HERRIG_extracted.pdb,N
HESJAT_extracted.pdb,Y
HESXIN_extracted.pdb,N
HEVPOQ_extracted.pdb,Y
HEVPUW_extracted.pdb,Y
HEVTOS_extracted.pdb,Y
HEVXUB_extracted.pdb,Y
HEWBEQ_extracted.pdb,Y
HEWKEA_extracted.pdb,Y
HEXZOA_extracted.pdb,Y
HEXZUG_extracted.pdb,Y
HEYBAP_extracted.pdb,Y
HEZBEU01_extracted.pdb,Y
HEZBIY01_extracted.pdb,Y
HEZWAK01_extracted.pdb,N
HIBCOK01_extracted.pdb,Y
HICDEE_extracted.pdb,Y
HICYOK_extracted.pdb,Y
HICYUQ_extracted.pdb,Y
HIGMES_extracted.pdb,Y
HIGMIW_extracted.pdb,Y
HIGPOF_extracted.pdb,Y
HIGROH_extracted.pdb,Y
HIJYIJ_extracted.pdb,Y
HIJYOP_extracted.pdb,Y
HILWOQ_extracted.pdb,Y
HIMTAY_extracted.pdb,Y
HIMTIG_extracted.pdb,Y
HIMTIG01_extracted.pdb,Y
HIRKIE_extracted.pdb,N
HIRKUQ_extracted.pdb,N
HIRLAX_extracted.pdb,N
HIRLEB_extracted.pdb,N
HISCOB_extracted.pdb,Y
HISMOM_extracted.pdb,Y
HISMOM01_extracted.pdb,Y
HITMON_extracted.pdb,Y
HITMUT_extracted.pdb,Y
HITNAA_extracted.pdb,Y
HITNEE_extracted.pdb,Y
HITNII_extracted.pdb,Y
HITNOO_extracted.pdb,Y
HITNUU_extracted.pdb,Y
HITPAC_extracted.pdb,Y
HITPEG_extracted.pdb,Y
HIWQEJ_extracted.pdb,Y
HOGZIO_extracted.pdb,Y
HOGZOU_extracted.pdb,Y
HOHCUD_extracted.pdb,N
HOHDAK_extracted.pdb,N
HOHYOU_extracted.pdb,M
HOJGAO_extracted.pdb,Y
HOKYUB01_extracted.pdb,N
HOMKIF_extracted.pdb,Y
HOMKOL_extracted.pdb,Y
HOMKUR_extracted.pdb,Y
HOMLAY_extracted.pdb,Y
HOMLEC_extracted.pdb,Y
HOMLIG_extracted.pdb,Y
HONYOA_extracted.pdb,Y
HONYUG_extracted.pdb,Y
HOPXUF_extracted.pdb,N
HOPYAM_extracted.pdb,N
HOTBIB_extracted.pdb,Y
HOWTOC_extracted.pdb,Y
HOWVUM_extracted.pdb,Y
HOWXOI_extracted.pdb,Y
HOWZIE_extracted.pdb,Y
HOWZOK_extracted.pdb,Y
HOYKAJ_extracted.pdb,N
HOYKEN_extracted.pdb,Y
HOYKIR_extracted.pdb,N
HOZBUU_extracted.pdb,Y
HOZMIS_extracted.pdb,Y
HUCCUE_extracted.pdb,M
HUCDIU_extracted.pdb,Y
HUCDOA_extracted.pdb,Y
HUDCOY_extracted.pdb,Y
HUDDEQ_extracted.pdb,Y
HUDFIW_extracted.pdb,Y
HUDJAR_extracted.pdb,N
HUDJEV_extracted.pdb,N
HUDLOJ_extracted.pdb,Y
HUDLOJ01_extracted.pdb,Y
HUFHOG_extracted.pdb,Y
HUGMEB_extracted.pdb,Y
HUHKOL_extracted.pdb,Y
HUJYOC_extracted.pdb,N
HUJYUI_extracted.pdb,N
HUKQOV_extracted.pdb,Y
HUKRAI_extracted.pdb,Y
HUKWIT_extracted.pdb,Y
HULDEZ_extracted.pdb,Y
HUNMEJ_extracted.pdb,Y
HUTREV_extracted.pdb,N
HUTRIZ_extracted.pdb,N
HUTROF_extracted.pdb,N
HUTRUL_extracted.pdb,N
HUTSAS_extracted.pdb,N
HUTSEW_extracted.pdb,N
HUTSIA_extracted.pdb,N
HUTSOG_extracted.pdb,N
HUTSUM_extracted.pdb,N
HUTTAT_extracted.pdb,N
HUVBEF_extracted.pdb,M
HUVBIL_extracted.pdb,N
HUVBOR_extracted.pdb,N
HUVBUX_extracted.pdb,N
HYCDOX_extracted.pdb,M
ICANOQ_extracted.pdb,Y
ICANUW_extracted.pdb,Y
ICAPAE_extracted.pdb,Y
ICIYIF_extracted.pdb,N
ICIYOL_extracted.pdb,N
ICIYUR_extracted.pdb,N
ICIZAY_extracted.pdb,N
ICUFAN_extracted.pdb,Y
ICUFIV_extracted.pdb,N
ICUFOB_extracted.pdb,Y
ICUSIL_extracted.pdb,N
ICUVAF_extracted.pdb,Y
ICUVEJ_extracted.pdb,Y
ICUVIN_extracted.pdb,Y
ICUVOT_extracted.pdb,Y
IDECEZ_extracted.pdb,N
IDECID_extracted.pdb,Y
IDELUB_extracted.pdb,Y
IDIGAG_extracted.pdb,Y
IDIKIQ_extracted.pdb,Y
IDIVUM_extracted.pdb,N
IDIWAT_extracted.pdb,N
IDONIZ_extracted.pdb,Y
IDUXAG01_extracted.pdb,N
IDUXEK01_extracted.pdb,N
IDUYIS_extracted.pdb,N
IDUYOY_extracted.pdb,N
IFOKUJ_extracted.pdb,Y
IFOSOO_extracted.pdb,N
IFOSUU_extracted.pdb,N
IFUVUB_extracted.pdb,Y
IGACIF_extracted.pdb,Y
IGANEK_extracted.pdb,Y
IGEKUC_extracted.pdb,Y
IHOHAQ_extracted.pdb,Y
IJIZIL_extracted.pdb,Y
IJUHEB_extracted.pdb,Y
IJUKEF_extracted.pdb,Y
IKAFUW_extracted.pdb,Y
IKAKAH_extracted.pdb,Y
IKARUH_extracted.pdb,N
IKASAO_extracted.pdb,N
IKASES_extracted.pdb,N
IKAVOF_extracted.pdb,Y
IKAVUL_extracted.pdb,Y
